"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Worcester","027","Volatile Organic Compounds","CAP","1680.893723917","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Essex","009","Nitrogen Oxides","CAP","1676.35513","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Middlesex","017","Nitrogen Oxides","CAP","1669.2983","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","1668.4196702","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","1659.60005733","TON"
"Fires - Wildfires","MA","25","Essex","009","Carbon Dioxide","GHG","1630.557652","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Essex","009","Volatile Organic Compounds","CAP","1623.44204","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Suffolk","025","Nitrogen Oxides","CAP","1613.91058256","TON"
"Dust - Unpaved Road Dust","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","1571.701","TON"
"Dust - Unpaved Road Dust","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","1570.841","TON"
"Mobile - Aircraft","MA","25","Worcester","027","Carbon Dioxide","GHG","1535.362963","TON"
"Mobile - Commercial Marine Vessels","MA","25","Suffolk","025","Nitrogen Oxides","CAP","1523.81131029","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Nantucket","019","Carbon Dioxide","GHG","1504.40065","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Suffolk","025","Nitrogen Oxides","CAP","1490.5720667","TON"
"Waste Disposal","MA","25","Hampshire","015","Carbon Monoxide","CAP","1481.431206","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Bristol","005","Volatile Organic Compounds","CAP","1477.096432","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Dukes","007","Carbon Dioxide","GHG","1472.8754","TON"
"Dust - Construction Dust","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","1450.566952","TON"
"Mobile - Aircraft","MA","25","Suffolk","025","Nitrogen Oxides","CAP","1441.2559060688","TON"
"Waste Disposal","MA","25","Plymouth","023","Nitrogen Oxides","CAP","1413.673264","TON"
"Fuel Comb - Residential - Wood","MA","25","Franklin","011","Carbon Monoxide","CAP","1390.792","TON"
"Mobile - Aircraft","MA","25","Dukes","007","Carbon Dioxide","GHG","1355.3299445","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","1354.8794261214","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","1351.497806","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Middlesex","017","Carbon Monoxide","CAP","1350.0083","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Bristol","005","Nitrogen Oxides","CAP","1345.06786","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Middlesex","017","Carbon Monoxide","CAP","1343.51512659","TON"
"Waste Disposal","MA","25","Berkshire","003","Carbon Monoxide","CAP","1327.945828","TON"
"Dust - Unpaved Road Dust","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","1312.741","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Middlesex","017","Nitrogen Oxides","CAP","1307.917","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Worcester","027","Carbon Monoxide","CAP","1304.24467754","TON"
"Biogenics - Vegetation and Soil","MA","25","Middlesex","017","Carbon Monoxide","CAP","1302.549","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Hampden","013","Nitrogen Oxides","CAP","1287.62632","TON"
"Industrial Processes - NEC","MA","25","Hampden","013","Methane","GHG","1261.7057429","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Hampden","013","Volatile Organic Compounds","CAP","1253.8621215","TON"
"Dust - Construction Dust","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","1238.375639","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Essex","009","Carbon Monoxide","CAP","1234.162504","TON"
"Agriculture - Livestock Waste","MA","25","Middlesex","017","Ammonia","CAP","1225.0248578","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Suffolk","025","Nitrogen Oxides","CAP","1219.3479","TON"
"Mobile - Commercial Marine Vessels","MA","25","Barnstable","001","Nitrogen Oxides","CAP","1203.17981367","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1201.535427","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Middlesex","017","Nitrogen Oxides","CAP","1190.729486","TON"
"Solvent - Degreasing","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","1182.7744","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Middlesex","017","Carbon Monoxide","CAP","1182.20649","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","1173.97669","TON"
"Biogenics - Vegetation and Soil","MA","25","Franklin","011","Carbon Monoxide","CAP","1173.619","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Bristol","005","Volatile Organic Compounds","CAP","1160.886087","TON"
"Industrial Processes - Storage and Transfer","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1154.9788","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Middlesex","017","Carbon Monoxide","CAP","1144.57138179","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Dukes","007","Carbon Monoxide","CAP","1117.2312527","TON"
"Biogenics - Vegetation and Soil","MA","25","Berkshire","003","Carbon Monoxide","CAP","1116.386","TON"
"Mobile - Aircraft","MA","25","Worcester","027","Lead","CAP/HAP","1097.4383128","LB"
"Biogenics - Vegetation and Soil","MA","25","Plymouth","023","Carbon Monoxide","CAP","1097.053","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Hampden","013","Volatile Organic Compounds","CAP","1096.505947","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Plymouth","023","Nitrogen Oxides","CAP","1093.19823","TON"
"Mobile - Aircraft","MA","25","Middlesex","017","Carbon Dioxide","GHG","1071.9751905","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Barnstable","001","Nitrogen Oxides","CAP","1071.9425104","TON"
"Waste Disposal","MA","25","Worcester","027","Nitrogen Oxides","CAP","1070.702294","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Worcester","027","Nitrogen Oxides","CAP","1067.67829772","TON"
"Dust - Paved Road Dust","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","1050.402","TON"
"Solvent - Non-Industrial Surface Coating","MA","25","Worcester","027","Volatile Organic Compounds","CAP","1048.837","TON"
"Biogenics - Vegetation and Soil","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1038.028","TON"
"Waste Disposal","MA","25","Essex","009","Carbon Monoxide","CAP","1028.197598","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Franklin","011","Volatile Organic Compounds","CAP","1014.9978566118","TON"
"Solvent - Non-Industrial Surface Coating","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","1013.063","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Suffolk","025","Carbon Monoxide","CAP","1001.6476","TON"
"Solvent - Non-Industrial Surface Coating","MA","25","Essex","009","Volatile Organic Compounds","CAP","996.8963","TON"
"Fuel Comb - Residential - Oil","MA","25","Middlesex","017","Nitrogen Oxides","CAP","994.276178","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Bristol","005","Volatile Organic Compounds","CAP","994.0438512175","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","989.157874","TON"
"Waste Disposal","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","986.991549","TON"
"Gas Stations","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","978.0667766","TON"
"Fires - Wildfires","MA","25","Norfolk","021","Carbon Dioxide","GHG","973.285174","TON"
"Mobile - Aircraft","MA","25","Middlesex","017","Lead","CAP/HAP","969.85511132","LB"
"Fuel Comb - Residential - Wood","MA","25","Worcester","027","Volatile Organic Compounds","CAP","961.5675637","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Norfolk","021","Nitrogen Oxides","CAP","949.779627698","TON"
"Industrial Processes - NEC","MA","25","Bristol","005","Methane","GHG","945.0303882455","TON"
"Fuel Comb - Residential - Wood","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","936.8692029","TON"
"Fuel Comb - Residential - Wood","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","936.8692029","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","Nitrogen Oxides","CAP","935.815498","TON"
"Industrial Processes - Storage and Transfer","MA","25","Bristol","005","Lead","CAP/HAP","920.4","LB"
"Biogenics - Vegetation and Soil","MA","25","Essex","009","Carbon Monoxide","CAP","913.7193","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Suffolk","025","Nitrogen Oxides","CAP","906.2156001","TON"
"Biogenics - Vegetation and Soil","MA","25","Hampden","013","Carbon Monoxide","CAP","895.7196","TON"
"Solvent - Non-Industrial Surface Coating","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","889.1288","TON"
"Waste Disposal","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","884.76150186","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","881.6491512","TON"
"Dust - Construction Dust","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","880.150154","TON"
"Biogenics - Vegetation and Soil","MA","25","Hampshire","015","Carbon Monoxide","CAP","877.551","TON"
"Agriculture - Livestock Waste","MA","25","Worcester","027","Ammonia","CAP","877.1860328","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","875.2110313765","TON"
"Mobile - Commercial Marine Vessels","MA","25","Bristol","005","Nitrogen Oxides","CAP","872.25621963","TON"
"Dust - Paved Road Dust","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","868.0745","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Bristol","005","Carbon Monoxide","CAP","866.249647","TON"
"Fires - Wildfires","MA","25","Plymouth","023","Carbon Dioxide","GHG","861.256618","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Suffolk","025","Carbon Monoxide","CAP","860.30830008","TON"
"Mobile - Aircraft","MA","25","Barnstable","001","Carbon Monoxide","CAP","857.65888764","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Essex","009","Nitrogen Oxides","CAP","848.5853155305","TON"
"Fuel Comb - Residential - Wood","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","847.73737145","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","837.1347130244","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Norfolk","021","Carbon Monoxide","CAP","836.80494","TON"
"Mobile - Aircraft","MA","25","Barnstable","001","Carbon Dioxide","GHG","813.9920929","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Middlesex","017","Nitrogen Oxides","CAP","812.8728","TON"
"Mobile - Locomotives","MA","25","Middlesex","017","Nitrogen Oxides","CAP","810.008771","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","Carbon Monoxide","CAP","803.67137475","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Worcester","027","Carbon Monoxide","CAP","800.76361","TON"
"Fuel Comb - Residential - Wood","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","789.24667979","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Essex","009","Carbon Monoxide","CAP","787.852722714","TON"
"Fuel Comb - Residential - Wood","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","785.51407979","TON"
"Industrial Processes - Storage and Transfer","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","777.223","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Middlesex","017","Ammonia","CAP","777.075","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","775.4892944","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Nantucket","019","Carbon Monoxide","CAP","773.76461998","TON"
"Biogenics - Vegetation and Soil","MA","25","Bristol","005","Carbon Monoxide","CAP","766.6168","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Barnstable","001","Carbon Monoxide","CAP","756.727594","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Hampden","013","Carbon Monoxide","CAP","753.545796","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","751.3892102989","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Nantucket","019","Carbon Dioxide","GHG","750.73566","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Plymouth","023","Carbon Monoxide","CAP","749.5387312","TON"
"Mobile - Aircraft","MA","25","Barnstable","001","Lead","CAP/HAP","738.20010328","LB"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Hampden","013","Volatile Organic Compounds","CAP","727.2384545765","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Franklin","011","Remaining PMFINE portion of PM2.5-PRI","","722.63145357572781","TON"
"Solvent - Non-Industrial Surface Coating","MA","25","Bristol","005","Volatile Organic Compounds","CAP","712.8588","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Plymouth","023","Nitrogen Oxides","CAP","700.20237882082","TON"
"Fires - Wildfires","MA","25","Barnstable","001","Carbon Monoxide","CAP","690.272141","TON"
"Waste Disposal","MA","25","Worcester","027","Volatile Organic Compounds","CAP","687.2648843","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Worcester","027","Carbon Monoxide","CAP","685.812078944","TON"
"Mobile - Aircraft","MA","25","Bristol","005","Lead","CAP/HAP","684.12348846","LB"
"Dust - Paved Road Dust","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","683.7147","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Worcester","027","Nitrogen Oxides","CAP","673.9655","TON"
"Industrial Processes - Storage and Transfer","MA","25","Franklin","011","Volatile Organic Compounds","CAP","672.7883","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Suffolk","025","Nitrogen Oxides","CAP","668.9016","TON"
"Dust - Paved Road Dust","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","659.0596","TON"
"Dust - Construction Dust","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","656.861761","TON"
"Solvent - Non-Industrial Surface Coating","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","654.0243","TON"
"Biogenics - Vegetation and Soil","MA","25","Barnstable","001","Carbon Monoxide","CAP","652.5936","TON"
"Biogenics - Vegetation and Soil","MA","25","Norfolk","021","Carbon Monoxide","CAP","646.4144","TON"
"Commercial Cooking","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","642.953545","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Essex","009","Nitrogen Oxides","CAP","642.4319","TON"
"Gas Stations","MA","25","Worcester","027","Volatile Organic Compounds","CAP","639.4410763","TON"
"Agriculture - Livestock Waste","MA","25","Essex","009","Ammonia","CAP","633.78926931","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Norfolk","021","Carbon Monoxide","CAP","632.542781","TON"
"Solvent - Degreasing","MA","25","Worcester","027","Volatile Organic Compounds","CAP","626.8744","TON"
"Solvent - Degreasing","MA","25","Essex","009","Volatile Organic Compounds","CAP","613.0582","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Norfolk","021","Nitrogen Oxides","CAP","609.4046","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Middlesex","017","Carbon Monoxide","CAP","609.3487","TON"
"Dust - Paved Road Dust","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","599.8426","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Middlesex","017","Carbon Monoxide","CAP","598.9325","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Bristol","005","Nitrogen Oxides","CAP","597.025054235","TON"
"Commercial Cooking","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","596.841211","TON"
"Solvent - Non-Industrial Surface Coating","MA","25","Hampden","013","Volatile Organic Compounds","CAP","596.4809","TON"
"Solvent - Degreasing","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","593.8918","TON"
"Mobile - Locomotives","MA","25","Worcester","027","Nitrogen Oxides","CAP","591.67865","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Essex","009","Carbon Monoxide","CAP","589.272582","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Barnstable","001","Nitrogen Oxides","CAP","589.150443582474","TON"
"Mobile - Locomotives","MA","25","Suffolk","025","Nitrogen Oxides","CAP","585.067213","TON"
"Waste Disposal","MA","25","Franklin","011","Carbon Monoxide","CAP","583.724734","TON"
"Mobile - Aircraft","MA","25","Worcester","027","Carbon Monoxide","CAP","583.48674676","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","582.94835399","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Hampshire","015","Nitrogen Oxides","CAP","582.156558","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Worcester","027","Nitrogen Oxides","CAP","580.958","TON"
"Dust - Unpaved Road Dust","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","580.0026","TON"
"Industrial Processes - NEC","MA","25","Norfolk","021","Lead","CAP/HAP","578.8119","LB"
"Fuel Comb - Residential - Natural Gas","MA","25","Norfolk","021","Nitrogen Oxides","CAP","577.8163","TON"
"Fuel Comb - Electric Generation - Coal","MA","25","Bristol","005","Nitrogen Oxides","CAP","577.5","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Hampden","013","Nitrogen Oxides","CAP","568.0152","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Middlesex","017","Carbon Monoxide","CAP","565.3542","TON"
"Solvent - Consumer & Commercial Solvent Use","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","563.0864153","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Middlesex","017","Carbon Monoxide","CAP","556.5605","TON"
"Dust - Paved Road Dust","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","556.0019","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","554.202573811","TON"
"Waste Disposal","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","553.552394","TON"
"Fuel Comb - Electric Generation - Coal","MA","25","Bristol","005","Sulfur Dioxide","CAP","551.41","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Middlesex","017","Nitrogen Oxides","CAP","551.282210306","TON"
"Mobile - Locomotives","MA","25","Norfolk","021","Nitrogen Oxides","CAP","549.49899","TON"
"Agriculture - Livestock Waste","MA","25","Suffolk","025","Ammonia","CAP","549.400104162","TON"
"Mobile - Aircraft","MA","25","Berkshire","003","Lead","CAP/HAP","545.43270272","LB"
"Dust - Paved Road Dust","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","544.1187","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Worcester","027","Carbon Monoxide","CAP","541.25450012","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Dukes","007","Volatile Organic Compounds","CAP","537.8772168507","TON"
"Mobile - Aircraft","MA","25","Middlesex","017","Carbon Monoxide","CAP","536.347872815","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Middlesex","017","Carbon Monoxide","CAP","534.1094463047","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","","532.9237772584419","TON"
"Agriculture - Livestock Waste","MA","25","Norfolk","021","Ammonia","CAP","530.48788023","TON"
"Agriculture - Livestock Waste","MA","25","Bristol","005","Ammonia","CAP","528.8896226","TON"
"Mobile - Locomotives","MA","25","Essex","009","Nitrogen Oxides","CAP","522.886189","TON"
"Mobile - Aircraft","MA","25","Essex","009","Lead","CAP/HAP","521.98782792","LB"
"Solvent - Degreasing","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","516.6899","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Barnstable","001","Nitrogen Oxides","CAP","515.41006","TON"
"Fuel Comb - Residential - Oil","MA","25","Worcester","027","Nitrogen Oxides","CAP","512.347398","TON"
"Fuel Comb - Residential - Oil","MA","25","Suffolk","025","Nitrogen Oxides","CAP","508.497702","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Bristol","005","Carbon Monoxide","CAP","506.4541723739","TON"
